     0      0      0   0  1.06800  1.08275 -0.26548 -0.23104 
     0      0      0   1  1.06800  1.08275 -0.23104 -0.19523 
     0      0      0   2  1.06800  1.08275 -0.19523 -0.15942 
     0      0      0   3  1.06800  1.08275 -0.15943 -0.12722 
     0      0      0   4  1.08275  1.10483 -0.26548 -0.23104 
     0      0      0   5  1.08275  1.10483 -0.23104 -0.19523 
     0      0      0   6  1.08275  1.10483 -0.19523 -0.15942 
     0      0      0   7  1.08275  1.10483 -0.15943 -0.12722 
     0      0      0   8  1.10483  1.12764 -0.26548 -0.23104 
     0      0      0   9  1.10483  1.12764 -0.23104 -0.19523 
     0      0      0  10  1.10483  1.12764 -0.19523 -0.15942 
     0      0      0  11  1.10483  1.12764 -0.15943 -0.12722 
     0      0      0  12  1.12764  1.15134 -0.26548 -0.23104 
     0      0      0  13  1.12764  1.15134 -0.23104 -0.19523 
     0      0      0  14  1.12764  1.15134 -0.19523 -0.15942 
     0      0      0  15  1.12764  1.15134 -0.15943 -0.12722 
     0      0      0  16  1.15134  1.17622 -0.26548 -0.23104 
     0      0      0  17  1.15134  1.17622 -0.23104 -0.19523 
     0      0      0  18  1.15134  1.17622 -0.19523 -0.15942 
     0      0      0  19  1.15134  1.17622 -0.15943 -0.12637 
     0      0      0  20  1.17622  1.20289 -0.26633 -0.23104 
     0      0      0  21  1.17622  1.20289 -0.23104 -0.19523 
     0      0      0  22  1.17622  1.20289 -0.19523 -0.15942 
     0      0      0  23  1.17622  1.20289 -0.15943 -0.12637 
     0      0      0  24  1.20289  1.23118 -0.26633 -0.23104 
     0      0      0  25  1.20289  1.23118 -0.23104 -0.19523 
     0      0      0  26  1.20289  1.23118 -0.19523 -0.15942 
     0      0      0  27  1.20289  1.23118 -0.15943 -0.12637 
     0      0      0  28  1.23118  1.26141 -0.26633 -0.23104 
     0      0      0  29  1.23118  1.26141 -0.23104 -0.19523 
     0      0      0  30  1.23118  1.26141 -0.19523 -0.15942 
     0      0      0  31  1.23118  1.26141 -0.15943 -0.12579 
     0      0      0  32  1.26141  1.29159 -0.26691 -0.23104 
     0      0      0  33  1.26141  1.29159 -0.23104 -0.19523 
     0      0      0  34  1.26141  1.29159 -0.19523 -0.15942 
     0      0      0  35  1.26141  1.29159 -0.15943 -0.12579 
     0      0      0  36  1.29159  1.32120 -0.26691 -0.23104 
     0      0      0  37  1.29159  1.32120 -0.23104 -0.19523 
     0      0      0  38  1.29159  1.32120 -0.19523 -0.15942 
     0      0      0  39  1.29159  1.32120 -0.15943 -0.12579 
     0      0      0  40  1.32120  1.35028 -0.26691 -0.23104 
     0      0      0  41  1.32120  1.35028 -0.23104 -0.19523 
     0      0      0  42  1.32120  1.35028 -0.19523 -0.15942 
     0      0      0  43  1.32120  1.35028 -0.15943 -0.12579 
     0      0      0  44  1.35028  1.37835 -0.26691 -0.23103 
     0      0      0  45  1.35028  1.37835 -0.23104 -0.19523 
     0      0      0  46  1.35028  1.37835 -0.19523 -0.15942 
     0      0      0  47  1.35028  1.37835 -0.15943 -0.12525 
     0      0      0  48  1.37835  1.40478 -0.26745 -0.23103 
     0      0      0  49  1.37835  1.40478 -0.23104 -0.19523 
     0      0      0  50  1.37835  1.40478 -0.19523 -0.15942 
     0      0      0  51  1.37835  1.40478 -0.15943 -0.12525 
     0      0      0  52  1.40478  1.42929 -0.26745 -0.23103 
     0      0      0  53  1.40478  1.42929 -0.23104 -0.19523 
     0      0      0  54  1.40478  1.42929 -0.19523 -0.15942 
     0      0      0  55  1.40478  1.42929 -0.15943 -0.12525 
     0      0      0  56  1.42929  1.45142 -0.26745 -0.23103 
     0      0      0  57  1.42929  1.45142 -0.23104 -0.19523 
     0      0      0  58  1.42929  1.45142 -0.19523 -0.15942 
     0      0      0  59  1.42929  1.45142 -0.15943 -0.12525 
     0      0      0  60  1.45142  1.47203 -0.26745 -0.23103 
     0      0      0  61  1.45142  1.47203 -0.23104 -0.19523 
     0      0      0  62  1.45142  1.47203 -0.19523 -0.15942 
     0      0      0  63  1.45142  1.47203 -0.15943 -0.12525 
     0      0      0  64  1.47203  1.49208 -0.26745 -0.23103 
     0      0      0  65  1.47203  1.49208 -0.23104 -0.19523 
     0      0      0  66  1.47203  1.49208 -0.19523 -0.15942 
     0      0      0  67  1.47203  1.49208 -0.15943 -0.12525 
     0      0      0  68  1.49208  1.51128 -0.26745 -0.23103 
     0      0      0  69  1.49208  1.51128 -0.23104 -0.19523 
     0      0      0  70  1.49208  1.51128 -0.19523 -0.15942 
     0      0      0  71  1.49208  1.51128 -0.15943 -0.12525 
     0      0      0  72  1.51128  1.52979 -0.26745 -0.23103 
     0      0      0  73  1.51128  1.52979 -0.23104 -0.19523 
     0      0      0  74  1.51128  1.52979 -0.19523 -0.15942 
     0      0      0  75  1.51128  1.52979 -0.15943 -0.12525 
     0      0      0  76  1.52979  1.54875 -0.26745 -0.23103 
     0      0      0  77  1.52979  1.54875 -0.23104 -0.19523 
     0      0      0  78  1.52979  1.54875 -0.19523 -0.15942 
     0      0      0  79  1.52979  1.54875 -0.15943 -0.12525 
     0      0      0  80  1.54875  1.56843 -0.26745 -0.23103 
     0      0      0  81  1.54875  1.56843 -0.23104 -0.19523 
     0      0      0  82  1.54875  1.56843 -0.19523 -0.15942 
     0      0      0  83  1.54875  1.56843 -0.15943 -0.12525 
     0      0      0  84  1.56843  1.58887 -0.26745 -0.23103 
     0      0      0  85  1.56843  1.58887 -0.23104 -0.19523 
     0      0      0  86  1.56843  1.58887 -0.19523 -0.15942 
     0      0      0  87  1.56843  1.58887 -0.15943 -0.12525 
     0      0      0  88  1.58887  1.61037 -0.26745 -0.23103 
     0      0      0  89  1.58887  1.61037 -0.23104 -0.19523 
     0      0      0  90  1.58887  1.61037 -0.19523 -0.15942 
     0      0      0  91  1.58887  1.61037 -0.15943 -0.12525 
     0      0      0  92  1.61037  1.63272 -0.26745 -0.23103 
     0      0      0  93  1.61037  1.63272 -0.23104 -0.19523 
     0      0      0  94  1.61037  1.63272 -0.19523 -0.15942 
     0      0      0  95  1.61037  1.63272 -0.15943 -0.12525 
     0      0      0  96  1.63272  1.65639 -0.26745 -0.23104 
     0      0      0  97  1.63272  1.65639 -0.23104 -0.19523 
     0      0      0  98  1.63272  1.65639 -0.19523 -0.15942 
     0      0      0  99  1.63272  1.65639 -0.15943 -0.12394 
     0      0      0 100  1.65639  1.68084 -0.26876 -0.23104 
     0      0      0 101  1.65639  1.68084 -0.23104 -0.19523 
     0      0      0 102  1.65639  1.68084 -0.19523 -0.15942 
     0      0      0 103  1.65639  1.68084 -0.15943 -0.12394 
     0      0      0 104  1.68084  1.70632 -0.26876 -0.23104 
     0      0      0 105  1.68084  1.70632 -0.23104 -0.19523 
     0      0      0 106  1.68084  1.70632 -0.19523 -0.15942 
     0      0      0 107  1.68084  1.70632 -0.15943 -0.12394 
     0      0      0 108  1.70632  1.73292 -0.26876 -0.23104 
     0      0      0 109  1.70632  1.73292 -0.23104 -0.19523 
     0      0      0 110  1.70632  1.73292 -0.19523 -0.15942 
     0      0      0 111  1.70632  1.73292 -0.15943 -0.12394 
     0      0      0 112  1.73292  1.76069 -0.26876 -0.23104 
     0      0      0 113  1.73292  1.76069 -0.23104 -0.19523 
     0      0      0 114  1.73292  1.76069 -0.19523 -0.15942 
     0      0      0 115  1.73292  1.76069 -0.15943 -0.12394 
     0      0      0 116  1.76069  1.78876 -0.26876 -0.23104 
     0      0      0 117  1.76069  1.78876 -0.23104 -0.19523 
     0      0      0 118  1.76069  1.78876 -0.19523 -0.15942 
     0      0      0 119  1.76069  1.78876 -0.15943 -0.12394 
     0      0      0 120  1.78876  1.81644 -0.26876 -0.23104 
     0      0      0 121  1.78876  1.81644 -0.23104 -0.19523 
     0      0      0 122  1.78876  1.81644 -0.19523 -0.15942 
     0      0      0 123  1.78876  1.81644 -0.15943 -0.12394 
     0      0      0 124  1.81644  1.84400 -0.26876 -0.23104 
     0      0      0 125  1.81644  1.84400 -0.23104 -0.19523 
     0      0      0 126  1.81644  1.84400 -0.19523 -0.15942 
     0      0      0 127  1.81644  1.84400 -0.15943 -0.12394 
     0      0      0 128  1.84400  1.87103 -0.26876 -0.23104 
     0      0      0 129  1.84400  1.87103 -0.23104 -0.19523 
     0      0      0 130  1.84400  1.87103 -0.19523 -0.15942 
     0      0      0 131  1.84400  1.87103 -0.15943 -0.12394 
     0      0      0 132  1.87103  1.89746 -0.26876 -0.23104 
     0      0      0 133  1.87103  1.89746 -0.23104 -0.19523 
     0      0      0 134  1.87103  1.89746 -0.19523 -0.15942 
     0      0      0 135  1.87103  1.89746 -0.15943 -0.12394 
     0      0      0 136  1.89746  1.92319 -0.26876 -0.23104 
     0      0      0 137  1.89746  1.92319 -0.23104 -0.19523 
     0      0      0 138  1.89746  1.92319 -0.19523 -0.15942 
     0      0      0 139  1.89746  1.92319 -0.15943 -0.12394 
     0      0      0 140  1.92319  1.94813 -0.26876 -0.23104 
     0      0      0 141  1.92319  1.94813 -0.23104 -0.19523 
     0      0      0 142  1.92319  1.94813 -0.19523 -0.15942 
     0      0      0 143  1.92319  1.94813 -0.15943 -0.12394 
     0      0      0 144  1.94813  1.96028 -0.26876 -0.23104 
     0      0      0 145  1.94813  1.96028 -0.23104 -0.19523 
     0      0      0 146  1.94813  1.96028 -0.19523 -0.15942 
     0      0      0 147  1.94813  1.96028 -0.15943 -0.12394 
     0      0      1   0  1.05997  1.07466 -0.03076  0.00368 
     0      0      1   1  1.05997  1.07466 -0.06657 -0.03076 
     0      0      1   2  1.05997  1.07466 -0.10238 -0.06657 
     0      0      1   3  1.05997  1.07466 -0.13458 -0.10237 
     0      0      1   4  1.07466  1.09666 -0.03076  0.00368 
     0      0      1   5  1.07466  1.09666 -0.06657 -0.03076 
     0      0      1   6  1.07466  1.09666 -0.10238 -0.06657 
     0      0      1   7  1.07466  1.09666 -0.13458 -0.10237 
     0      0      1   8  1.09666  1.11938 -0.03076  0.00368 
     0      0      1   9  1.09666  1.11938 -0.06657 -0.03076 
     0      0      1  10  1.09666  1.11938 -0.10238 -0.06657 
     0      0      1  11  1.09666  1.11938 -0.13458 -0.10237 
     0      0      1  12  1.11938  1.14300 -0.03076  0.00368 
     0      0      1  13  1.11938  1.14300 -0.06657 -0.03076 
     0      0      1  14  1.11938  1.14300 -0.10238 -0.06657 
     0      0      1  15  1.11938  1.14300 -0.13458 -0.10237 
     0      0      1  16  1.14300  1.16777 -0.03076  0.00368 
     0      0      1  17  1.14300  1.16777 -0.06657 -0.03076 
     0      0      1  18  1.14300  1.16777 -0.10238 -0.06657 
     0      0      1  19  1.14300  1.16777 -0.13543 -0.10237 
     0      0      1  20  1.16777  1.19435 -0.03076  0.00453 
     0      0      1  21  1.16777  1.19435 -0.06657 -0.03076 
     0      0      1  22  1.16777  1.19435 -0.10238 -0.06657 
     0      0      1  23  1.16777  1.19435 -0.13543 -0.10237 
     0      0      1  24  1.19435  1.22256 -0.03076  0.00453 
     0      0      1  25  1.19435  1.22256 -0.06657 -0.03076 
     0      0      1  26  1.19435  1.22256 -0.10238 -0.06657 
     0      0      1  27  1.19435  1.22256 -0.13543 -0.10237 
     0      0      1  28  1.22256  1.25273 -0.03076  0.00453 
     0      0      1  29  1.22256  1.25273 -0.06657 -0.03076 
     0      0      1  30  1.22256  1.25273 -0.10238 -0.06657 
     0      0      1  31  1.22256  1.25273 -0.13601 -0.10237 
     0      0      1  32  1.25273  1.28283 -0.03076  0.00511 
     0      0      1  33  1.25273  1.28283 -0.06657 -0.03076 
     0      0      1  34  1.25273  1.28283 -0.10238 -0.06657 
     0      0      1  35  1.25273  1.28283 -0.13601 -0.10237 
     0      0      1  36  1.28283  1.31236 -0.03076  0.00511 
     0      0      1  37  1.28283  1.31236 -0.06657 -0.03076 
     0      0      1  38  1.28283  1.31236 -0.10238 -0.06657 
     0      0      1  39  1.28283  1.31236 -0.13601 -0.10237 
     0      0      1  40  1.31236  1.34137 -0.03076  0.00511 
     0      0      1  41  1.31236  1.34137 -0.06657 -0.03076 
     0      0      1  42  1.31236  1.34137 -0.10238 -0.06657 
     0      0      1  43  1.31236  1.34137 -0.13601 -0.10237 
     0      0      1  44  1.34137  1.36934 -0.03076  0.00511 
     0      0      1  45  1.34137  1.36934 -0.06657 -0.03076 
     0      0      1  46  1.34137  1.36934 -0.10238 -0.06657 
     0      0      1  47  1.34137  1.36934 -0.13655 -0.10237 
     0      0      1  48  1.36934  1.39571 -0.03076  0.00565 
     0      0      1  49  1.36934  1.39571 -0.06657 -0.03076 
     0      0      1  50  1.36934  1.39571 -0.10238 -0.06657 
     0      0      1  51  1.36934  1.39571 -0.13655 -0.10237 
     0      0      1  52  1.39571  1.42016 -0.03076  0.00565 
     0      0      1  53  1.39571  1.42016 -0.06657 -0.03076 
     0      0      1  54  1.39571  1.42016 -0.10238 -0.06657 
     0      0      1  55  1.39571  1.42016 -0.13655 -0.10237 
     0      0      1  56  1.42016  1.44225 -0.03076  0.00565 
     0      0      1  57  1.42016  1.44225 -0.06657 -0.03076 
     0      0      1  58  1.42016  1.44225 -0.10238 -0.06657 
     0      0      1  59  1.42016  1.44225 -0.13655 -0.10237 
     0      0      1  60  1.44225  1.46282 -0.03076  0.00565 
     0      0      1  61  1.44225  1.46282 -0.06657 -0.03076 
     0      0      1  62  1.44225  1.46282 -0.10238 -0.06657 
     0      0      1  63  1.44225  1.46282 -0.13655 -0.10237 
     0      0      1  64  1.46282  1.48283 -0.03076  0.00565 
     0      0      1  65  1.46282  1.48283 -0.06657 -0.03076 
     0      0      1  66  1.46282  1.48283 -0.10238 -0.06657 
     0      0      1  67  1.46282  1.48283 -0.13655 -0.10237 
     0      0      1  68  1.48283  1.50200 -0.03076  0.00565 
     0      0      1  69  1.48283  1.50200 -0.06657 -0.03076 
     0      0      1  70  1.48283  1.50200 -0.10238 -0.06657 
     0      0      1  71  1.48283  1.50200 -0.13655 -0.10237 
     0      0      1  72  1.50200  1.52047 -0.03076  0.00565 
     0      0      1  73  1.50200  1.52047 -0.06657 -0.03076 
     0      0      1  74  1.50200  1.52047 -0.10238 -0.06657 
     0      0      1  75  1.50200  1.52047 -0.13655 -0.10237 
     0      0      1  76  1.52047  1.53940 -0.03076  0.00565 
     0      0      1  77  1.52047  1.53940 -0.06657 -0.03076 
     0      0      1  78  1.52047  1.53940 -0.10238 -0.06657 
     0      0      1  79  1.52047  1.53940 -0.13655 -0.10237 
     0      0      1  80  1.53940  1.55905 -0.03076  0.00565 
     0      0      1  81  1.53940  1.55905 -0.06657 -0.03076 
     0      0      1  82  1.53940  1.55905 -0.10238 -0.06657 
     0      0      1  83  1.53940  1.55905 -0.13655 -0.10237 
     0      0      1  84  1.55905  1.57945 -0.03076  0.00565 
     0      0      1  85  1.55905  1.57945 -0.06657 -0.03076 
     0      0      1  86  1.55905  1.57945 -0.10238 -0.06657 
     0      0      1  87  1.55905  1.57945 -0.13655 -0.10237 
